code,district_code,name
14.05.06.1001,140506,Pelalawan
14.05.06.2002,140506,Sungai Ara
14.05.06.2003,140506,Ransang
14.05.06.2004,140506,Kuala Tolam
14.05.06.2005,140506,Sering
14.05.06.2006,140506,Telayap
14.05.06.2007,140506,Batang Nilo Kecil
14.05.06.2008,140506,Delik
14.05.06.2010,140506,Lalang Kabung
14.05.07.1001,140507,Kerumutan
14.05.07.2002,140507,Pangkalan Panduk
14.05.07.2003,140507,Pangkalan Tampui
14.05.07.2004,140507,Bukit Lembah Subur
14.05.07.2005,140507,Banjar Panjang
14.05.07.2006,140507,Beringin Makmur
14.05.07.2007,140507,Pematang Tinggi
14.05.07.2008,140507,Tanjung Air Hitam
14.05.07.2009,140507,Mak Teduh
14.05.07.2010,140507,Lipai Bulan
14.05.08.1011,140508,Pangkalan Bunut
14.05.08.2001,140508,Petani
14.05.08.2002,140508,Merbau
14.05.08.2003,140508,Sungai Buluh
14.05.08.2008,140508,Lubuk Mas
14.05.08.2009,140508,Balam Merah
14.05.08.2010,140508,Bagan Laguh
14.05.08.2013,140508,Lubuk Mandian Gajah
14.05.08.2017,140508,Keriung
14.05.08.2018,140508,Sialang Kayu Batu
14.05.09.1001,140509,Teluk Meranti
14.05.09.2002,140509,Kuala Panduk
14.05.09.2003,140509,Petodaan
14.05.09.2004,140509,Teluk Binjai
14.05.09.2005,140509,Pulau Muda
14.05.09.2006,140509,Gambut Mutiara
14.05.09.2007,140509,Labuhan Bilik
14.05.09.2008,140509,Pangkalan Terap
14.05.09.2009,140509,Segamai
14.05.10.1001,140510,Teluk Dalam
14.05.10.2002,140510,Tanjung Sum
14.05.10.2003,140510,Sungai Solok
14.05.10.2004,140510,Sungai Upih
14.05.10.2005,140510,Teluk
14.05.10.2006,140510,Serapung
14.05.10.2007,140510,Teluk Beringin
14.05.10.2008,140510,Sokoi
14.05.10.2009,140510,Sungai Mas
14.05.10.2010,140510,Teluk Bakau
14.05.11.1001,140511,Sei Kijang
14.05.11.2002,140511,Lubuk Ogung
14.05.11.2003,140511,Simpang Beringin
14.05.11.2004,140511,Muda Setia
14.05.11.2005,140511,Kiab Jaya
14.05.12.1002,140512,Rawang Empat
14.05.12.2001,140512,Kuala Semundam
14.05.12.2003,140512,Tambun
14.05.12.2004,140512,Terbangiang
14.05.12.2005,140512,Lubuk Terap
14.05.12.2006,140512,Angkasa
14.05.12.2007,140512,Sialang Godang
14.05.12.2008,140512,Lubuk Raja
14.05.12.2009,140512,Lubuk Keranji Timur
14.05.12.2010,140512,Airterjun
14.05.12.2011,140512,Sialang Bungkuk
14.06.01.1001,140601,Ujung Batu
14.06.01.2002,140601,Suka Damai
14.06.01.2003,140601,Ngaso
14.06.01.2004,140601,Ujung Batu Timur
14.06.01.2005,140601,Pematang Tebih
14.06.02.1001,140602,Rokan
14.06.02.2002,140602,Cipang Kanan
14.06.02.2003,140602,Cipang Kiri Hulu
14.06.02.2004,140602,Cipang Kiri Hilir
14.06.02.2006,140602,Tanjung Medan
14.06.02.2007,140602,Lubuk Bendahara Timur
14.06.02.2008,140602,Lubuk Bendahara
14.06.02.2010,140602,Sikebau Jaya
14.06.02.2013,140602,Rokan Koto Ruang
14.06.02.2014,140602,Rokan Timur
14.06.02.2016,140602,Lubuk Betung
14.06.02.2017,140602,Pemandang
14.06.02.2018,140602,Alahan
14.06.02.2019,140602,Tibawan
14.06.03.1001,140603,Pasir Pengarayan
14.06.03.2002,140603,Rambah Tengah Utara
14.06.03.2003,140603,Rambah Tengah Hilir
14.06.03.2004,140603,Rambah Tengah Hulu
14.06.03.2005,140603,Rambah Tengah Barat
14.06.03.2006,140603,Menaming
14.06.03.2007,140603,Pasir Baru
14.06.03.2008,140603,Sialang Jaya
14.06.03.2009,140603,Tanjung Belit
14.06.03.2010,140603,Koto Tinggi
14.06.03.2011,140603,Suka Maju
14.06.03.2012,140603,Pematang Berangan
14.06.03.2013,140603,Babussalam
14.06.03.2014,140603,Pasir Maju
14.06.04.1001,140604,Tambusai Tengah
14.06.04.2002,140604,Tambusai Barat
14.06.04.2003,140604,Tambusai Timur
14.06.04.2004,140604,Batas
14.06.04.2005,140604,Talikumain
14.06.04.2006,140604,Rantau Panjang
14.06.04.2007,140604,Sungai Kumango
14.06.04.2008,140604,Batang Kumu
14.06.04.2009,140604,Sialang Rindang
14.06.04.2010,140604,Suka Maju
14.06.04.2011,140604,Lubuk Soting
14.06.04.2012,140604,Tingkok
14.06.05.1001,140605,Kepenuhan Tengah
14.06.05.2003,140605,Kepenuhan Barat
14.06.05.2004,140605,Kepenuhan Hilir
14.06.05.2005,140605,Kepenuhan Timur
14.06.05.2006,140605,Kepenuhan Barat Sei Rokan Jaya
14.06.05.2007,140605,Kepenuhan Raya
14.06.05.2008,140605,Kepenuhan Baru
14.06.05.2009,140605,Kepenuhan Barat Mulya
14.06.05.2010,140605,Ulak Patian
14.06.05.2012,140605,Rantau Binuang Sakti
14.06.06.1001,140606,Kota Lama
14.06.06.2003,140606,Kota Intan
14.06.06.2004,140606,Muara Dilam
14.06.06.2008,140606,Kota Raya
14.06.06.2009,140606,Kota Baru
14.06.06.2010,140606,Sungai Kuti
14.06.06.2011,140606,Pasir Indah
14.06.06.2012,140606,Pasir Luhur
14.06.06.2017,140606,Bukit Intan Makmur
14.06.06.2018,140606,Bagan Tujuh
14.06.07.2001,140607,Rambah Samo
14.06.07.2002,140607,Rambah Samo Barat
14.06.07.2003,140607,Rambah Baru
14.06.07.2004,140607,Rambah Utama
14.06.07.2005,140607,Pasir Makmur
14.06.07.2006,140607,Karya Mulya
14.06.07.2007,140607,Marga Mulya
14.06.07.2008,140607,Langkitin
14.06.07.2009,140607,Masda Makmur
14.06.07.2010,140607,Lubuk Napal
14.06.07.2011,140607,Teluk Aur
14.06.07.2012,140607,Sei Salak
14.06.07.2013,140607,Sei Kuning
14.06.07.2014,140607,Lubuk Bilang
14.06.08.2001,140608,Rambah Hilir
14.06.08.2002,140608,Rambah Hilir Tengah
14.06.08.2003,140608,Rambah Hilir Timur
14.06.08.2004,140608,Pasir Utama
14.06.08.2005,140608,Pasir Jaya
14.06.08.2006,140608,Rambah Muda
14.06.08.2007,140608,Sungai Sitolang
14.06.08.2008,140608,Lubuk Kerapat
14.06.08.2009,140608,Rambah
14.06.08.2010,140608,Serombou Indah
14.06.08.2011,140608,Sungai Dua Indah
14.06.08.2012,140608,Muara Musu
14.06.08.2013,140608,Sejati
14.06.09.2001,140609,Tambusai Utara
14.06.09.2002,140609,Mahato
14.06.09.2003,140609,Bangun Jaya
14.06.09.2004,140609,Simpang Harapan
14.06.09.2005,140609,Pagar Mayang
14.06.09.2006,140609,Payung Sekaki
14.06.09.2007,140609,Mekar Jaya
14.06.09.2008,140609,Tanjung Medan
14.06.09.2009,140609,Suka Damai
14.06.09.2010,140609,Rantau Sakti
14.06.09.2011,140609,Mahato Sakti
14.06.10.2001,140610,Pasir Agung
14.06.10.2002,140610,Pasir Intan
14.06.10.2003,140610,Rambah Jaya
14.06.10.2004,140610,Bangun Purba
14.06.10.2005,140610,Bangun Purba Timur Jaya
14.06.10.2006,140610,Bangun Purba Barat
14.06.10.2007,140610,Tangun
14.06.11.2001,140611,Tandun
14.06.11.2002,140611,Kumain
14.06.11.2003,140611,Bono Tapung
14.06.11.2004,140611,Dayo
14.06.11.2005,140611,Tapung Jaya
14.06.11.2006,140611,Puo Raya
14.06.11.2007,140611,Sei Kuning
14.06.11.2008,140611,Koto Tandun
14.06.11.2009,140611,Tandun Barat
14.06.12.2001,140612,Kabun
14.06.12.2002,140612,Aliantan
14.06.12.2003,140612,Koto Ranah
14.06.12.2004,140612,Boncah Kesuma
14.06.12.2005,140612,Batu Langkah Besar
14.06.12.2006,140612,Giti
14.06.13.2001,140613,Teluk Sono
14.06.13.2002,140613,Sontang
14.06.13.2003,140613,Bonai
14.06.13.2004,140613,Rawa Makmur
14.06.13.2005,140613,Pauh
14.06.13.2006,140613,Kasang Padang
14.06.13.2007,140613,Kasang Mungkal
14.06.14.2001,140614,Pagaran Tapah
14.06.14.2002,140614,Kembang Damai
14.06.14.2005,140614,Sangkir Indah
14.06.15.2001,140615,Kepenuhan Hulu
14.06.15.2002,140615,Pekan Tebih
14.06.15.2003,140615,Kepayang
14.06.15.2004,140615,Muara Jaya
14.06.15.2005,140615,Kepenuhan Jaya
14.06.16.2001,140616,Pendalian
14.06.16.2002,140616,Bengkolan Salak
14.06.16.2003,140616,Suligi
14.06.16.2004,140616,Air Panas
14.06.16.2005,140616,Sei Kandis
14.07.01.1010,140701,Telukmerbau
14.07.01.2002,140701,Tanjungleban
14.07.01.2003,140701,Sungaikubu
14.07.01.2004,140701,Rantau Panjang Kanan
14.07.01.2012,140701,Telukpiyai
14.07.01.2013,140701,Sungaisegajah
14.07.01.2015,140701,Sei Segajah Makmur
14.07.01.2020,140701,Telukpiyai Pesisir
14.07.01.2021,140701,Sungaikubu Hulu
14.07.01.2022,140701,Sungai Segajah Jaya
14.07.02.1011,140702,Bagan Punak
14.07.02.1012,140702,Bagan Kota
14.07.02.1015,140702,Bagan Hulu
14.07.02.1016,140702,Bagan Barat
14.07.02.1017,140702,Bagan Timur
14.07.02.2009,140702,Labuhan Tangga Kecil
14.07.02.2010,140702,Labuhan Tangga Besar
14.07.02.2013,140702,Bagan Jawa
14.07.02.2014,140702,Parit Aman
14.07.02.2019,140702,Labuhan Tangga Baru
14.07.02.2021,140702,Bagan Jawa Pesisir
14.07.02.2022,140702,Serusa
14.07.02.2023,140702,Labuhan Tangga Hilir
14.07.02.2024,140702,Bagan Punak Meranti
14.07.02.2025,140702,Bagan Punak Pesisir
14.07.03.1007,140703,Sedinginan
14.07.03.1010,140703,Banjar XII
14.07.03.1019,140703,Cempedak Rahuk
14.07.03.2001,140703,Ujung Tanjung
14.07.03.2002,140703,Rantau Bais
14.07.03.2005,140703,Sekeladi
14.07.03.2006,140703,Teluk Mega
14.07.03.2008,140703,Putat
14.07.03.2009,140703,Sintong
14.07.03.2011,140703,Mumugo
14.07.03.2012,140703,Teluk Berembun
14.07.03.2013,140703,Menggala Sakti
14.07.03.2014,140703,Sekeladi Hilir
14.07.03.2015,140703,Menggala Sempurna
14.07.03.2016,140703,Sintong Pusaka
14.07.03.2017,140703,Sintong Bakti
14.07.03.2018,140703,Sintong Makmur
14.07.04.1001,140704,Rimba Melintang
14.07.04.2002,140704,Jumrah
14.07.04.2003,140704,Telukpulau Hilir
14.07.04.2004,140704,Telukpulau Hulu
14.07.04.2005,140704,Langgadai Hulu
14.07.04.2006,140704,Lenggadai Hilir
14.07.04.2007,140704,Mukti Jaya
14.07.04.2008,140704,Karya Mukti
14.07.04.2009,140704,Harapan Jaya
14.07.04.2010,140704,Seremban Jaya
14.07.04.2011,140704,Pematang Botam
14.07.04.2012,140704,Pematang Sikek
14.07.05.1018,140705,Bagan Batu Kota
14.07.05.1019,140705,Bahtera Makmur Kota
14.07.05.2002,140705,Bagan Batu
14.07.05.2003,140705,Bahtera Makmur
14.07.05.2007,140705,Pelita
14.07.05.2008,140705,Gelora
14.07.05.2015,140705,Suka Maju
14.07.05.2016,140705,Bagan Manunggal
14.07.05.2017,140705,Bagan Sapta Permai
14.07.05.2025,140705,Bakti Makmur
14.07.05.2028,140705,Jaya Agung
14.07.05.2030,140705,Meranti Makmur
14.07.05.2031,140705,Bhayangkara Jaya
14.07.06.1007,140706,Panipahan
14.07.06.2001,140706,Panipahan
14.07.06.2002,140706,Telukpulai
14.07.06.2003,140706,Pasir Limau Kapas
14.07.06.2004,140706,Sungai Daun
14.07.06.2005,140706,Panipahan Darat
14.07.06.2006,140706,Panipahan Laut
14.07.06.2008,140706,Pulaujemur
14.07.07.1005,140707,Sinaboi Kota
14.07.07.2001,140707,Sinaboi
14.07.07.2002,140707,Sei Bakau
14.07.07.2003,140707,Raja Bejamu
14.07.07.2004,140707,Sungai Nyamuk
14.07.07.2006,140707,Darussalam
14.07.08.1010,140708,Pujud Selatan
14.07.08.2001,140708,Teluk Nayang
14.07.08.2002,140708,Pujud
14.07.08.2003,140708,Air Hitam
14.07.08.2004,140708,Kasang Bangsawan
14.07.08.2005,140708,Sungaipinang
14.07.08.2008,140708,Siarang-arang
14.07.08.2011,140708,Suka Jadi
14.07.08.2015,140708,Pujud Utara
14.07.08.2016,140708,Babussalam Rokan
14.07.08.2017,140708,Perkebunan Siarang-arang
14.07.09.1005,140709,Melayu Besar Kota
14.07.09.2001,140709,Melayu Besar
14.07.09.2002,140709,Melayu Tengah
14.07.09.2003,140709,Batu Hampar
14.07.09.2004,140709,Mesah
14.07.09.2006,140709,Labuhan Papan
14.07.10.1001,140710,Bangko Kanan
14.07.10.1006,140710,Bangko Kiri
14.07.10.2002,140710,Bangko Jaya
14.07.10.2003,140710,Bangko Sempurna
14.07.10.2004,140710,Bangko Bakti
14.07.10.2005,140710,Bangko Pusako
14.07.10.2007,140710,Sei Manasib
14.07.10.2008,140710,Teluk Bano I
14.07.10.2009,140710,Bangko Makmur
14.07.10.2010,140710,Pematang Damar
14.07.10.2011,140710,Pematang Ibul
14.07.10.2012,140710,Bangko Permata
14.07.10.2013,140710,Bangko Mukti
14.07.10.2014,140710,Bangko Lestari
14.07.10.2015,140710,Bangko Balam
14.07.10.2016,140710,Bangko Mas Raya
14.07.11.1001,140711,Simpang Kanan
14.07.11.2002,140711,Kota Parit
14.07.11.2003,140711,Bagan Nibung
14.07.11.2004,140711,Bukit Damar
14.07.11.2005,140711,Bukit Mas
14.07.11.2006,140711,Bukit Selamat
14.07.12.1004,140712,Bantayan Hilir
14.07.12.2001,140712,Bantaian
14.07.12.2002,140712,Sungaisialang
14.07.12.2003,140712,Bantayan Baru
14.07.12.2005,140712,Sungaisialang Hulu
14.07.13.1002,140713,Rantau Kopar
14.07.13.1003,140713,Sungai Rangau
14.07.13.2001,140713,Sekapas
14.07.13.2004,140713,Bagan Cempedak
14.07.14.2001,140714,Pedamaran
14.07.14.2002,140714,Rokan Baru
14.07.14.2003,140714,Sei Besar
14.07.14.2004,140714,Suak Temenggung
14.07.14.2005,140714,Teluk Bano II
14.07.14.2006,140714,Pekaitan
14.07.14.2007,140714,Suak Air Hitam
14.07.14.2008,140714,Kubu I
14.07.14.2009,140714,Karyo Mulyo Sari
14.07.14.2010,140714,Rokan Baru Pesisir
14.07.15.2001,140715,Rantau Panjang Kiri
14.07.15.2002,140715,Teluknilap
14.07.15.2003,140715,Sungaimajo
14.07.15.2004,140715,Sungaipinang
14.07.15.2005,140715,Sungaipanji-panji
14.07.15.2006,140715,Jojol
14.07.15.2007,140715,Pulauhalang Muka
14.07.15.2008,140715,Pulauhalang Belakang
14.07.15.2009,140715,Rantau Panjang Kiri Hilir
14.07.15.2010,140715,Teluknilap Jaya
14.07.15.2011,140715,Sungaimajo Pusako
14.07.15.2012,140715,Pulauhalang Hulu
14.07.16.2001,140716,Tanjung Medan
14.07.16.2002,140716,Tanjung Medan Utara
14.07.16.2003,140716,Tanjung Medan Barat
14.07.16.2004,140716,Sei Meranti
14.07.16.2005,140716,Sei Meranti Darussalam
14.07.16.2006,140716,Akar Belingkar
14.07.16.2007,140716,Tangga Batu
14.07.16.2008,140716,Perkebunan Tanjung Medan
14.07.16.2009,140716,Sri Kayangan
14.07.16.2010,140716,Pondok Kresek
14.07.16.2011,140716,Sungai Tapah
14.07.16.2012,140716,Tanjung Sari
14.07.17.1001,140717,Bagan Sinembah Kota
14.07.17.2002,140717,Bagan Sinembah
14.07.17.2003,140717,Harapan Makmur Selatan
14.07.17.2004,140717,Harapan Makmur
14.07.17.2005,140717,Makmur Jaya
14.07.17.2006,140717,Salak
14.07.17.2007,140717,Panca Mukti
14.07.17.2008,140717,Bagansinembah Timur
14.07.17.2009,140717,Bagansinembah Utara
14.07.17.2010,140717,Bagansinembah Barat
14.07.18.1001,140718,Balai Jaya Kota
14.07.18.1002,140718,Balam Sempurna Kota
14.07.18.2003,140718,Balam Jaya
14.07.18.2004,140718,Balai Jaya
14.07.18.2005,140718,Balam Sempurna
14.07.18.2006,140718,Bagan Bhakti
14.07.18.2007,140718,Kencana
14.07.18.2008,140718,Pasir Putih
14.07.18.2009,140718,Pasir Putih Utara
14.07.18.2010,140718,Pasir Putih Barat
14.07.18.2011,140718,Lubuk Jawi
14.08.01.1001,140801,Kampung Dalam
14.08.01.1002,140801,Kampung Rempak
14.08.01.2003,140801,Langkai
14.08.01.2011,140801,Tumang
14.08.01.2012,140801,Merempan Hulu
14.08.01.2013,140801,Rawang Air Putih
14.08.01.2014,140801,Suak Lanjut
14.08.01.2015,140801,Buantan Besar
14.08.02.1001,140802,Sungai Apit
14.08.02.2002,140802,Teluk Lanus
14.08.02.2003,140802,Tanjung Kuras
14.08.02.2004,140802,Parit I/II
14.08.02.2005,140802,Teluk Mesjid
14.08.02.2008,140802,Sungai Kayu Ara
14.08.02.2009,140802,Lalang
14.08.02.2010,140802,Mengkapan
14.08.02.2011,140802,Sungai Rawa
14.08.02.2012,140802,Penyengat
14.08.02.2014,140802,Teluk Batil
14.08.02.2016,140802,Bunsur
14.08.02.2017,140802,Harapan
14.08.02.2019,140802,Kayu Ara Permai
14.08.02.2020,140802,Rawa Mekar Jaya
14.08.03.1001,140803,Minas Jaya
14.08.03.2002,140803,Minas Timur
14.08.03.2003,140803,Minas Barat
14.08.03.2004,140803,Mandi Angin
14.08.03.2005,140803,Rantau Bertuah
14.08.04.1001,140804,Perawang
14.08.04.2002,140804,Tualang
14.08.04.2003,140804,Pinang Sebatang
14.08.04.2004,140804,Meredan
14.08.04.2005,140804,Pinang Sebatang Timur
14.08.04.2006,140804,Pinang Sebatang Barat
14.08.04.2007,140804,Meredan Barat
14.08.04.2008,140804,Perawang Barat
14.08.04.2009,140804,Tualang Timur
14.08.05.2001,140805,Muara Kelantan
14.08.05.2002,140805,Teluk Lancang
14.08.05.2003,140805,Sungai Selodang
14.08.05.2004,140805,Olak
14.08.05.2005,140805,Lubuk Jering
14.08.05.2006,140805,Muara Bungkal
14.08.05.2007,140805,Lubuk Umbut
14.08.05.2008,140805,Bencah Umbai
14.08.05.2009,140805,Tasik Betung
14.08.06.2001,140806,Dayun
14.08.06.2002,140806,Banjar Seminai
14.08.06.2003,140806,Teluk Merbau
14.08.06.2004,140806,Merangkai
14.08.06.2005,140806,Lubuk Tilan
14.08.06.2006,140806,Berumbung Baru
14.08.06.2007,140806,Pangkalan Makmur
14.08.06.2008,140806,Buana Makmur
14.08.06.2009,140806,Suka Mulya
14.08.06.2010,140806,Sawit Permai
14.08.06.2011,140806,Sialang Sakti
14.08.07.2001,140807,Kerinci Kanan
14.08.07.2002,140807,Kerinci Kiri
14.08.07.2003,140807,Buana Bakti
14.08.07.2004,140807,Bukit Harapan
14.08.07.2005,140807,Kumbara Utama
14.08.07.2006,140807,Bukit Agung
14.08.07.2008,140807,Simpang Perak Jaya
14.08.07.2009,140807,Buatan Baru
14.08.07.2010,140807,Gabung Makmur
14.08.07.2011,140807,Jati Mulya
14.08.07.2012,140807,Seminai
14.08.07.2013,140807,Delima Jaya
14.08.08.2001,140808,Bunga Raya
14.08.08.2002,140808,Jati Baru
14.08.08.2003,140808,Jayapura
14.08.08.2011,140808,Kemuning Muda
14.08.08.2012,140808,Buatan Lestari
14.08.08.2013,140808,Tuah Indrapura
14.08.08.2014,140808,Langsat Permai
14.08.08.2015,140808,Temusai
14.08.08.2016,140808,Dayang Suri
14.08.08.2017,140808,Suak Merambai
14.08.09.2001,140809,Pangkalan Pisang
14.08.09.2002,140809,Kuala Gasib
14.08.09.2003,140809,Teluk Rimba
14.08.09.2004,140809,Buatan I
14.08.09.2005,140809,Buatan II
14.08.09.2006,140809,Sengkemang
14.08.09.2007,140809,Rantau Panjang
14.08.09.2008,140809,Empang Pandan
14.08.09.2009,140809,Keranji Guguh
14.08.09.2010,140809,Sri Gemilang
14.08.09.2011,140809,Tasik Seminai
14.08.10.1001,140810,Simpang Belutu
14.08.10.1002,140810,Telaga Sam-sam
14.08.10.1003,140810,Kandis Kota
14.08.10.2004,140810,Belutu
14.08.10.2005,140810,Kandis
14.08.10.2006,140810,Sam-Sam
14.08.10.2007,140810,Bekalar
14.08.10.2008,140810,Jambai Makmur
14.08.10.2009,140810,Sungai Gondang
14.08.10.2010,140810,Pencing Bekulo
14.08.10.2011,140810,Libo Jaya
14.08.11.2001,140811,Lubuk Dalam
14.08.11.2002,140811,Rawang Kao
14.08.11.2003,140811,Sri Gading
14.08.11.2004,140811,Sialang Baru
14.08.11.2005,140811,Sialang Palas
14.08.11.2006,140811,Empang Baru
14.08.11.2007,140811,Rawang Kao Barat
14.08.12.2001,140812,Bandar Sungai
14.08.12.2002,140812,Rempak
14.08.12.2003,140812,Belading
14.08.12.2004,140812,Sungai Tengah
14.08.12.2005,140812,Laksamana
14.08.12.2006,140812,Sabak Permai
14.08.12.2007,140812,Bandar Pedada
14.08.12.2008,140812,Selat Guntung
14.08.13.1006,140813,Sungaimempura
14.08.13.2001,140813,Kota Ringin
14.08.13.2002,140813,Paluh
14.08.13.2003,140813,Benteng Hilir
14.08.13.2004,140813,Benteng Hulu
14.08.13.2005,140813,Kampung Tengah
14.08.13.2007,140813,Merempan Hilir
14.08.13.2008,140813,Telukmerempan
14.08.14.2001,140814,Sungai Berbari
14.08.14.2002,140814,Sungai Limau
14.08.14.2003,140814,Dosan
14.08.14.2004,140814,Benayah
14.08.14.2005,140814,Pebadaran
14.08.14.2006,140814,Dusun Pusaka
14.08.14.2007,140814,Perincit
14.09.01.1012,140901,Pasar Lubuk Jambi
14.09.01.2004,140901,Air Buluh
14.09.01.2005,140901,Pantai
14.09.01.2007,140901,Lubuk Ramo
14.09.01.2008,140901,Seberang Cengar
14.09.01.2009,140901,Koto Cengar
14.09.01.2010,140901,Sangau
14.09.01.2011,140901,Banjar Padang
14.09.01.2013,140901,Kasang
14.09.01.2014,140901,Koto Lubuk Jambi
14.09.01.2015,140901,Pulaubinjai
14.09.01.2016,140901,Seberang Pantai
14.09.01.2017,140901,Rantau Sialang
14.09.01.2018,140901,Luai
14.09.01.2019,140901,Banjar Guntung
14.09.01.2020,140901,Bukitpedusunan
14.09.01.2021,140901,Saik
14.09.01.2022,140901,Pebaun Hulu
14.09.01.2023,140901,Pebaun Hilir
14.09.01.2024,140901,Kinali
14.09.01.2025,140901,Bukit Kauman
14.09.01.2026,140901,Aur Duri
14.09.01.2027,140901,Sungaimanau
14.09.01.2030,140901,Muaro Tombang
14.09.02.1016,140902,Pasar Teluk
14.09.02.1018,140902,Simpang Tiga
14.09.02.1025,140902,Sungaijering
14.09.02.2001,140902,Bandar Alai
14.09.02.2002,140902,Pulaukedundung
14.09.02.2003,140902,Pulauaro
14.09.02.2004,140902,Seberang Taluk
14.09.02.2005,140902,Pulau Baru
14.09.02.2006,140902,Koto Tuo
14.09.02.2007,140902,Kopah
14.09.02.2008,140902,Munsalo
14.09.02.2014,140902,Sawah
14.09.02.2015,140902,Koto Taluk
14.09.02.2017,140902,Koto Kari
14.09.02.2019,140902,Pintu Gobang
14.09.02.2020,140902,Jake
14.09.02.2021,140902,Pulau Godang Kari
14.09.02.2022,140902,Jaya
14.09.02.2023,140902,Beringin Taluk
14.09.02.2024,140902,Sitorajo
14.09.02.2026,140902,Seberang Taluk Hilir
14.09.02.2027,140902,Titian Modang Kopah
14.09.02.2028,140902,Pulaubanjar Kari
14.09.03.1003,140903,Muara Lembu
14.09.03.2001,140903,Pangkalan Indarung
14.09.03.2002,140903,Pulaupadang
14.09.03.2004,140903,Logas
14.09.03.2005,140903,Kebun Lado
14.09.03.2006,140903,Sungaikuning
14.09.03.2007,140903,Sungaisirih
14.09.03.2008,140903,Sungaibawang
14.09.03.2009,140903,Air Emas
14.09.03.2010,140903,Pasir Emas
14.09.03.2011,140903,Petai Baru
14.09.03.2012,140903,Sungaikeranji
14.09.03.2013,140903,Sumber Datar
14.09.03.2014,140903,Logas Hilir
14.09.04.1001,140904,Pasar Usang
14.09.04.1002,140904,Pasar Baru
14.09.04.2003,140904,Simpang Tanah Lapang
14.09.04.2004,140904,Rawang Bonto
14.09.04.2005,140904,Koto Tuo
14.09.04.2006,140904,Banuaran
14.09.04.2007,140904,Kampung Madura
14.09.04.2009,140904,Pulau Kijang
14.09.04.2015,140904,Pulaumadinah
14.09.04.2016,140904,Kampung Tengah
14.09.04.2017,140904,Kampung Medan
14.09.04.2018,140904,Kepala Pulau
14.09.04.2019,140904,Teratak Baru
14.09.04.2020,140904,Dusun Tuo
14.09.04.2028,140904,Gunungmelintang
14.09.04.2030,140904,Simpang Pulauberalo
14.09.05.1001,140905,Pasar Cerenti
14.09.05.1002,140905,Koto Peraku
14.09.05.2003,140905,Kompe Berangin
14.09.05.2004,140905,Sikakak
14.09.05.2005,140905,Kampung Baru
14.09.05.2006,140905,Pulaujambu
14.09.05.2007,140905,Koto Cerenti
14.09.05.2008,140905,Pulaubayur
14.09.05.2009,140905,Pulau Panjang Cerenti
14.09.05.2010,140905,Pesikaian
14.09.05.2011,140905,Telukpauh
14.09.05.2012,140905,Tanjungmedan
14.09.05.2013,140905,Kampung Baru Timur
14.09.06.1001,140906,Benai
14.09.06.2003,140906,Banjar Benai
14.09.06.2004,140906,Talontom
14.09.06.2005,140906,Gunungkesiangan
14.09.06.2006,140906,Pulaukalimanting
14.09.06.2007,140906,Banjar Lopak
14.09.06.2008,140906,Tanjungsimandolak
14.09.06.2009,140906,Siberakun
14.09.06.2010,140906,Pulautongah
14.09.06.2011,140906,Ujung Tanjung
14.09.06.2012,140906,Pulauingu
14.09.06.2013,140906,Simandolak
14.09.06.2014,140906,Tebing Tinggi
14.09.06.2015,140906,Pulaulancang
14.09.06.2016,140906,Benai Kecil
14.09.06.2021,140906,Koto Benai
14.09.07.2001,140907,Pulaumungkur
14.09.07.2002,140907,Telukberingin
14.09.07.2003,140907,Pulaurumput
14.09.07.2004,140907,Seberang Gunung
14.09.07.2005,140907,Teberau Panjang
14.09.07.2006,140907,Koto Gunung
14.09.07.2007,140907,Gunung
14.09.07.2008,140907,Toar
14.09.07.2009,140907,Petapahan
14.09.07.2010,140907,Kampung Baru
14.09.07.2011,140907,Pisang Berebus
14.09.07.2012,140907,Lubuk Terentang
14.09.07.2013,140907,Siberobah
14.09.07.2014,140907,Seberang Sungai
14.09.08.2001,140908,Koto Baru
14.09.08.2002,140908,Petai
